11:24:17 AM,558,1,7,315.0,288.07,5,41.6,0.016
11:24:17 AM,558,1,7,315.0,291.76,5,41.6,0.016
11:24:18 AM,558,1,7,315.0,296.65,5,41.6,0.016
11:24:19 AM,558,1,7,315.0,299.89,5,41.6,0.016
11:24:20 AM,558,1,7,315.0,303.78,5,41.6,0.016
11:24:20 AM,558,1,7,315.0,306.04,5,41.6,0.016
11:24:21 AM,558,1,7,315.0,308.2,5,41.6,0.016
11:24:22 AM,558,1,7,315.0,310.69,5,41.6,0.016
11:24:22 AM,558,1,7,315.0,311.91,5,41.6,0.016
11:24:23 AM,558,1,7,315.0,313.86,5,41.6,0.016
11:24:24 AM,558,1,7,315.0,315.13,5,41.6,0.016
11:24:25 AM,558,1,7,315.0,315.87,5,41.6,0.016
11:24:25 AM,558,1,7,315.0,316.19,5,41.6,0.016
11:24:26 AM,558,1,7,315.0,316.25,5,41.6,0.016
11:24:26 AM,558,1,7,315.0,316.31,5,41.6,0.016
11:24:27 AM,558,1,7,315.0,316.33,5,41.6,0.016
11:24:28 AM,558,1,7,315.0,316.35,5,41.6,0.016
11:24:29 AM,558,1,7,315.0,316.35,5,41.6,0.016
11:46:28 AM,566,1,7,323.0,325.75,6,41.8,41.8,0.019,0.017
11:46:28 AM,566,1,7,323.0,325.75,6,41.8,41.8,0.019,0.017
11:46:29 AM,567,1,7,201.0,0.0,0,37.2,37.2,0.0,0.01
11:46:30 AM,567,1,7,201.0,0.02,0,37.2,37.2,0.0,0.01
11:46:31 AM,567,1,7,201.0,0.06,0,37.2,37.2,0.0,0.01
11:46:32 AM,567,1,7,201.0,0.11,0,37.2,37.2,0.0,0.01
11:46:33 AM,567,1,7,201.0,0.52,0,37.2,37.2,0.0,0.01
11:46:34 AM,567,1,7,201.0,1.76,0,37.2,37.2,0.0,0.01
11:46:35 AM,567,1,7,201.0,4.2,0,37.2,37.2,0.0,0.01
11:46:36 AM,567,1,7,201.0,6.42,0,37.2,37.2,0.0,0.01
11:46:37 AM,567,1,7,201.0,8.37,0,37.2,37.2,0.0,0.01
11:46:38 AM,567,1,7,201.0,10.68,0,37.2,37.2,0.0,0.01
11:46:39 AM,567,1,7,201.0,12.78,0,37.2,37.2,0.0,0.01
11:46:40 AM,567,1,7,201.0,14.72,0,37.2,37.2,0.0,0.01
11:46:40 AM,567,1,7,201.0,17.26,0,37.2,37.2,0.0,0.01
11:46:41 AM,567,1,7,201.0,18.92,0,37.2,37.2,0.0,0.01
11:46:42 AM,567,1,7,201.0,21.48,0,37.2,37.2,0.0,0.01
11:46:43 AM,567,1,7,201.0,23.4,0,37.2,37.2,0.0,0.01
11:46:44 AM,567,1,7,201.0,25.53,0,37.2,37.2,0.0,0.01
11:46:45 AM,567,1,7,201.0,27.82,0,37.2,37.2,0.0,0.01
11:46:46 AM,567,1,7,201.0,29.75,0,37.2,37.2,0.0,0.01
